ID,Response,RT,Type,characterlist
sub-15,0,3.458769168,power,Hayworth
sub-15,0,9.933930455,power,Anthony
sub-16,0,4.39287558,power,Peter
sub-16,0,11.10253546,power,Peter
sub-16,0,6.66314261,power,Olivia
sub-16,0,8.48944687,power,Peter
sub-16,0,4.42450147,power,Olivia
sub-16,0,4.610184433,power,Hayworth
sub-16,0,2.785564272,power,Anthony
sub-16,0,3.013038729,power,Anthony
sub-16,0,11.988,power,Hayworth
sub-16,0,11.988,power,Newcomb
sub-17,0,3.796789843,power,Peter
sub-17,0,3.927503653,power,Peter
sub-17,0,5.527878274,power,Peter
sub-17,0,3.232975991,power,Peter
sub-17,0,6.784252183,power,Newcomb
sub-17,0,4.002794139,power,Olivia
sub-17,0,5.375957003,power,Peter
sub-17,0,5.1307057,power,Olivia
sub-17,0,4.583824882,power,Anthony
sub-17,0,8.762362056,power,Anthony
sub-17,0,9.208091438,power,Newcomb
sub-17,0,4.847075533,power,Anthony
sub-18,0,1.276687133,power,Peter
sub-18,0,3.777629326,power,Peter
sub-18,0,3.408833979,power,Peter
sub-18,0,3.267165409,power,Hayworth
sub-18,0,2.211982217,power,Anthony
sub-18,0,4.233504917,power,Anthony
sub-18,0,4.033934475,power,Hayworth
sub-18,0,4.855385665,power,Hayworth
sub-18,0,4.411279733,power,Anthony
sub-18,0,4.525767859,power,Anthony
sub-19,0,4.104938267,power,Olivia
sub-19,0,3.199581514,power,Peter
sub-19,0,2.502319518,power,Peter
sub-19,0,3.307977196,power,Peter
sub-19,0,4.955345928,power,Newcomb
sub-19,0,2.931577392,power,Olivia
sub-19,0,2.346843756,power,Hayworth
sub-19,0,11.988,power,Anthony
sub-2,0,5.477426084,power,Olivia
sub-2,0,1.384526089,power,Peter
sub-2,0,4.163995597,power,Peter
sub-2,0,3.622330948,power,Newcomb
sub-2,0,4.707113516,power,Newcomb
sub-2,0,6.502088132,power,Peter
sub-2,0,4.626145006,power,Hayworth
sub-2,0,3.280327026,power,Anthony
sub-2,0,3.00786855,power,Anthony
sub-2,0,4.246028949,power,Hayworth
sub-2,0,6.246291604,power,Newcomb
sub-2,0,3.815423957,power,Anthony
sub-20,0,2.543072935,power,Olivia
sub-20,0,1.350981722,power,Peter
sub-20,0,1.362203775,power,Olivia
sub-20,0,2.136183,power,Peter
sub-20,0,1.21444681,power,Peter
sub-20,0,2.526064429,power,Newcomb
sub-20,0,3.283306311,power,Olivia
sub-20,0,5.596536097,power,Peter
sub-20,0,3.798084159,power,Hayworth
sub-20,0,2.896973625,power,Anthony
sub-20,0,7.642130952,power,Anthony
sub-20,0,11.988,power,Anthony
sub-20,0,5.281183906,power,Anthony
sub-21,0,1.894509534,power,Olivia
sub-21,0,1.768770712,power,Peter
sub-21,0,2.981928705,power,Peter
sub-21,0,3.942516293,power,Olivia
sub-21,0,3.954241178,power,Peter
sub-21,0,3.465319362,power,Olivia
sub-21,0,3.958511023,power,Peter
sub-21,0,2.66407434,power,Olivia
sub-21,0,3.251699793,power,Hayworth
sub-21,0,3.983131483,power,Anthony
sub-21,0,8.143043174,power,Anthony
sub-22,0,3.132442433,power,Olivia
sub-22,0,1.46616917,power,Peter
sub-22,0,2.816707653,power,Peter
sub-22,0,4.08151318,power,Newcomb
sub-22,0,3.166791611,power,Peter
sub-22,0,2.966042581,power,Olivia
sub-22,0,2.856364781,power,Anthony
sub-22,0,3.033768769,power,Hayworth
sub-22,0,6.89467879,power,Anthony
sub-22,0,5.426293419,power,Anthony
sub-23,0,3.324299041,power,Olivia
sub-23,0,1.579559122,power,Peter
sub-23,0,2.567825426,power,Olivia
sub-23,0,2.800690072,power,Olivia
sub-23,0,2.992801316,power,Peter
sub-23,0,2.975456772,power,Peter
sub-23,0,4.070381373,power,Newcomb
sub-23,0,2.793126429,power,Newcomb
sub-23,0,3.173081894,power,Olivia
sub-23,0,3.139296564,power,Peter
sub-23,0,2.599629399,power,Olivia
sub-23,0,3.653788962,power,Hayworth
sub-23,0,2.88771957,power,Anthony
sub-23,0,3.839282283,power,Hayworth
sub-23,0,2.385770478,power,Hayworth
sub-23,0,4.06039948,power,Newcomb
sub-23,0,6.502680421,power,Anthony
sub-23,0,4.146542146,power,Anthony
sub-24,0,4.713634833,power,Olivia
sub-24,0,2.177048839,power,Peter
sub-24,0,2.535807062,power,Olivia
sub-24,0,5.29768207,power,Peter
sub-24,0,4.207512866,power,Hayworth
sub-24,0,3.594793957,power,Anthony
sub-24,0,3.348427943,power,Newcomb
sub-24,0,4.440715672,power,Newcomb
sub-24,0,6.725639692,power,Anthony
sub-25,0,2.917284776,power,Olivia
sub-25,0,1.930079145,power,Peter
sub-25,0,3.683437032,power,Peter
sub-25,0,3.333891997,power,Peter
sub-25,0,2.911914765,power,Newcomb
sub-25,0,1.62182208,power,Newcomb
sub-25,0,2.942720478,power,Peter
sub-25,0,4.76797952,power,Anthony
sub-25,0,6.636798093,power,Hayworth
sub-25,0,3.048735955,power,Hayworth
sub-25,0,3.667439486,power,Hayworth
sub-25,0,5.251374943,power,Newcomb
sub-25,0,4.653839739,power,Anthony
sub-26,0,2.280142881,power,Olivia
sub-26,0,1.599708033,power,Peter
sub-26,0,2.984810653,power,Olivia
sub-26,0,4.399996826,power,Peter
sub-26,0,3.541176367,power,Newcomb
sub-26,0,3.335124395,power,Newcomb
sub-26,0,2.422898973,power,Newcomb
sub-26,0,2.987829411,power,Olivia
sub-26,0,4.745597484,power,Peter
sub-26,0,1.636761068,power,Olivia
sub-26,0,3.130121106,power,Hayworth
sub-26,0,5.016198538,power,Anthony
sub-26,0,3.35151123,power,Hayworth
sub-26,0,4.115057292,power,Hayworth
sub-26,0,3.143877769,power,Hayworth
sub-26,0,3.466426064,power,Newcomb
sub-26,0,7.472403987,power,Anthony
sub-26,0,5.68840118,power,Anthony
sub-27,0,2.270707802,power,Olivia
sub-27,0,1.190073753,power,Peter
sub-27,0,1.948012931,power,Olivia
sub-27,0,3.16143841,power,Peter
sub-27,0,1.28964758,power,Olivia
sub-27,0,2.697698749,power,Hayworth
sub-27,0,1.692173237,power,Anthony
sub-27,0,2.094077229,power,Anthony
sub-27,0,3.984458041,power,Hayworth
sub-27,0,4.210614062,power,Newcomb
sub-27,0,10.79179044,power,Anthony
sub-27,0,3.382151431,power,Anthony
sub-28,0,2.113761124,power,Olivia
sub-28,0,1.141659437,power,Peter
sub-28,0,4.788947424,power,Peter
sub-28,0,3.311048754,power,Peter
sub-28,0,5.03423082,power,Peter
sub-28,0,3.461138793,power,Newcomb
sub-28,0,2.122057956,power,Newcomb
sub-28,0,4.455378697,power,Peter
sub-28,0,2.40177527,power,Hayworth
sub-28,0,1.603873277,power,Anthony
sub-28,0,4.077841517,power,Hayworth
sub-28,0,2.153895142,power,Hayworth
sub-28,0,6.792592537,power,Hayworth
sub-28,0,6.210383283,power,Anthony
sub-28,0,3.637528132,power,Anthony
sub-29,0,6.689922298,power,Olivia
sub-29,0,1.927531491,power,Peter
sub-29,0,4.24644777,power,Olivia
sub-29,0,2.740409913,power,Peter
sub-29,0,4.884492315,power,Peter
sub-29,0,4.98985528,power,Newcomb
sub-29,0,2.657619362,power,Olivia
sub-29,0,3.113205602,power,Peter
sub-29,0,4.45395745,power,Olivia
sub-29,0,2.436248298,power,Anthony
sub-29,0,4.701110511,power,Anthony
sub-29,0,7.286022267,power,Hayworth
sub-29,0,4.960162852,power,Hayworth
sub-29,0,4.667957403,power,Newcomb
sub-29,0,7.357142857,power,Anthony
sub-29,0,4.290372226,power,Anthony
sub-3,0,2.552061089,power,Olivia
sub-3,0,1.060688939,power,Peter
sub-3,0,2.343222092,power,Olivia
sub-3,0,2.504024938,power,Peter
sub-3,0,1.944577056,power,Newcomb
sub-3,0,1.421780928,power,Newcomb
sub-3,0,1.506824817,power,Olivia
sub-3,0,3.401528912,power,Peter
sub-3,0,2.293033589,power,Hayworth
sub-3,0,1.94758626,power,Anthony
sub-3,0,4.036099333,power,Anthony
sub-3,0,3.440631226,power,Anthony
sub-3,0,1.743317288,power,Anthony
sub-30,0,3.932941387,power,Olivia
sub-30,0,1.273726566,power,Peter
sub-30,0,2.039353621,power,Olivia
sub-30,0,2.638534293,power,Peter
sub-30,0,2.123093004,power,Newcomb
sub-30,0,1.981104698,power,Newcomb
sub-30,0,2.27137693,power,Peter
sub-30,0,3.275503792,power,Hayworth
sub-30,0,1.935341242,power,Anthony
sub-30,0,3.050263629,power,Anthony
sub-30,0,6.951221171,power,Anthony
sub-30,0,5.302058187,power,Anthony
sub-31,0,5.297993988,power,Olivia
sub-31,0,2.495742924,power,Peter
sub-31,0,5.551325787,power,Peter
sub-31,0,6.118271962,power,Newcomb
sub-31,0,6.001878553,power,Olivia
sub-31,0,8.025506458,power,Peter
sub-31,0,4.951250947,power,Hayworth
sub-31,0,5.386257097,power,Anthony
sub-31,0,3.464698578,power,Anthony
sub-31,0,4.872373492,power,Hayworth
sub-31,0,4.255316568,power,Hayworth
sub-31,0,11.80657258,power,Anthony
sub-31,0,5.698192909,power,Anthony
sub-32,0,2.876434094,power,Olivia
sub-32,0,4.096299423,power,Peter
sub-32,0,3.123994688,power,Newcomb
sub-32,0,2.995565133,power,Peter
sub-32,0,2.295061313,power,Hayworth
sub-32,0,2.868907126,power,Anthony
sub-32,0,3.514079655,power,Anthony
sub-32,0,3.631909535,power,Hayworth
sub-32,0,7.337604939,power,Newcomb
sub-32,0,4.908503224,power,Anthony
sub-33,0,2.802467334,power,Olivia
sub-33,0,2.035304041,power,Peter
sub-33,0,2.64149332,power,Olivia
sub-33,0,2.410161231,power,Peter
sub-33,0,5.738473999,power,Peter
sub-33,0,3.381421866,power,Olivia
sub-33,0,3.708680661,power,Peter
sub-33,0,3.947287245,power,Hayworth
sub-33,0,2.878122426,power,Anthony
sub-33,0,4.027564797,power,Anthony
sub-33,0,6.67921561,power,Hayworth
sub-33,0,4.866039643,power,Hayworth
sub-33,0,3.346786387,power,Newcomb
sub-33,0,7.896557257,power,Anthony
sub-33,0,5.986200323,power,Anthony
sub-34,0,2.569563276,power,Olivia
sub-34,0,1.62959284,power,Peter
sub-34,0,3.168981246,power,Peter
sub-34,0,3.830020847,power,Newcomb
sub-34,0,2.887286596,power,Newcomb
sub-34,0,2.123690732,power,Olivia
sub-34,0,4.389181209,power,Hayworth
sub-34,0,4.235482747,power,Hayworth
sub-34,0,3.623981289,power,Hayworth
sub-34,0,5.161094961,power,Newcomb
sub-35,0,4.006371794,power,Olivia
sub-35,0,2.022975836,power,Peter
sub-35,0,3.872685068,power,Peter
sub-35,0,4.475699028,power,Peter
sub-35,0,2.694907784,power,Newcomb
sub-35,0,3.739616479,power,Peter
sub-35,0,2.628495848,power,Hayworth
sub-35,0,1.663873233,power,Anthony
sub-35,0,2.753748322,power,Anthony
sub-35,0,6.354994612,power,Newcomb
sub-36,0,4.052317824,power,Olivia
sub-36,0,1.861301877,power,Peter
sub-36,0,3.66210521,power,Peter
sub-36,0,3.388531688,power,Olivia
sub-36,0,3.835039296,power,Peter
sub-36,0,4.091340919,power,Hayworth
sub-36,0,3.12729307,power,Anthony
sub-36,0,3.793432574,power,Anthony
sub-36,0,4.831769828,power,Anthony
sub-36,0,8.491604183,power,Anthony
sub-36,0,5.894048737,power,Anthony
sub-37,0,5.410769143,power,Olivia
sub-37,0,4.451063776,power,Peter
sub-37,0,2.309029541,power,Peter
sub-37,0,5.322575686,power,Peter
sub-37,0,4.574831378,power,Newcomb
sub-37,0,5.564147781,power,Olivia
sub-37,0,7.801578385,power,Peter
sub-37,0,5.550653823,power,Hayworth
sub-37,0,3.763226674,power,Anthony
sub-37,0,4.781705229,power,Anthony
sub-37,0,5.076083875,power,Hayworth
sub-37,0,11.988,power,Anthony
sub-37,0,5.498591647,power,Anthony
sub-38,0,7.527132841,power,Olivia
sub-38,0,1.829937982,power,Peter
sub-38,0,4.635059818,power,Peter
sub-38,0,3.318628841,power,Newcomb
sub-38,0,4.667582061,power,Peter
sub-38,0,3.785458134,power,Olivia
sub-38,0,5.32530318,power,Hayworth
sub-38,0,2.250082865,power,Anthony
sub-38,0,4.065607616,power,Anthony
sub-38,0,7.512022133,power,Anthony
sub-38,0,5.672039849,power,Hayworth
sub-38,0,5.929876415,power,Hayworth
sub-38,0,4.40765659,power,Newcomb
sub-38,0,5.851958225,power,Newcomb
sub-38,0,6.782386485,power,Anthony
sub-39,0,1.649263241,power,Peter
sub-39,0,2.083511405,power,Olivia
sub-39,0,2.621802819,power,Peter
sub-39,0,4.11729355,power,Peter
sub-39,0,1.488117856,power,Peter
sub-39,0,1.641789166,power,Hayworth
sub-39,0,0.988272302,power,Anthony
sub-39,0,2.366921538,power,Anthony
sub-39,0,1.577213308,power,Hayworth
sub-39,0,4.002064927,power,Newcomb
sub-39,0,3.965177987,power,Anthony
sub-4,0,1.981371914,power,Olivia
sub-4,0,0.904874323,power,Peter
sub-4,0,1.372393279,power,Peter
sub-4,0,1.826955016,power,Peter
sub-4,0,1.881423779,power,Newcomb
sub-4,0,2.291978968,power,Peter
sub-4,0,2.897360869,power,Hayworth
sub-4,0,3.301904762,power,Anthony
sub-4,0,4.113162677,power,Newcomb
sub-4,0,11.988,power,Anthony
sub-4,0,6.476698116,power,Anthony
sub-40,0,4.517520847,power,Peter
sub-40,0,6.806588724,power,Olivia
sub-40,0,2.963647628,power,Peter
sub-40,0,7.138114541,power,Olivia
sub-40,0,9.348137969,power,Peter
sub-40,0,4.504637622,power,Newcomb
sub-40,0,5.838771397,power,Olivia
sub-40,0,6.14825793,power,Peter
sub-40,0,3.217982,power,Olivia
sub-40,0,2.809289772,power,Anthony
sub-40,0,3.811282765,power,Anthony
sub-40,0,3.864814298,power,Newcomb
sub-40,0,6.63946436,power,Newcomb
sub-40,0,4.856969269,power,Anthony
sub-6,0,4.492397767,power,Olivia
sub-6,0,1.947233425,power,Peter
sub-6,0,5.558851853,power,Olivia
sub-6,0,3.977878258,power,Peter
sub-6,0,4.645248864,power,Newcomb
sub-6,0,4.405456316,power,Newcomb
sub-6,0,2.636810049,power,Olivia
sub-6,0,5.038072345,power,Peter
sub-6,0,3.493226063,power,Olivia
sub-6,0,5.560429459,power,Hayworth
sub-6,0,3.492041272,power,Anthony
sub-6,0,4.912403387,power,Anthony
sub-6,0,6.381646951,power,Anthony
sub-6,0,5.66853283,power,Hayworth
sub-6,0,5.195377693,power,Newcomb
sub-6,0,7.021769478,power,Anthony
sub-6,0,6.073213742,power,Anthony
sub-7,0,3.477447537,power,Olivia
sub-7,0,1.77633542,power,Peter
sub-7,0,2.997982682,power,Peter
sub-7,0,4.995558797,power,Peter
sub-7,0,3.311233336,power,Peter
sub-7,0,4.196711288,power,Newcomb
sub-7,0,2.527470051,power,Newcomb
sub-7,0,3.541215039,power,Peter
sub-7,0,3.890417755,power,Hayworth
sub-7,0,2.677787953,power,Anthony
sub-7,0,6.123576532,power,Anthony
sub-7,0,4.467456504,power,Hayworth
sub-7,0,2.583904543,power,Hayworth
sub-7,0,6.635693313,power,Hayworth
sub-7,0,3.153297863,power,Hayworth
sub-7,0,10.24919506,power,Anthony
sub-8,0,4.842925969,power,Olivia
sub-8,0,1.628421657,power,Peter
sub-8,0,1.655841813,power,Olivia
sub-8,0,2.551476176,power,Peter
sub-8,0,6.129012113,power,Newcomb
sub-8,0,5.652948949,power,Newcomb
sub-8,0,2.981622339,power,Newcomb
sub-8,0,4.715206547,power,Olivia
sub-8,0,2.818254104,power,Peter
sub-8,0,3.023347084,power,Hayworth
sub-8,0,4.936902117,power,Anthony
sub-8,0,2.218086189,power,Hayworth
sub-8,0,5.34220857,power,Anthony
sub-9,0,2.620537507,power,Olivia
sub-9,0,1.246459819,power,Peter
sub-9,0,2.465968463,power,Olivia
sub-9,0,1.202833414,power,Olivia
sub-9,0,2.410383777,power,Peter
sub-9,0,2.248678835,power,Hayworth
sub-9,0,1.311717125,power,Hayworth
sub-9,0,1.852023824,power,Hayworth
sub-9,0,1.622436699,power,Newcomb
sub-1,1,3.466633216,affiliation,Olivia
sub-1,1,4.275837442,affiliation,Olivia
sub-1,1,4.292216291,affiliation,Olivia
sub-1,1,2.842232579,affiliation,Peter
sub-1,1,9.219612754,affiliation,Olivia
sub-1,1,2.534747169,affiliation,Newcomb
sub-1,1,3.311591011,affiliation,Newcomb
sub-1,1,3.847073704,affiliation,Peter
sub-1,1,3.579123922,affiliation,Hayworth
sub-1,1,6.509578032,affiliation,Anthony
sub-1,1,4.471272127,affiliation,Anthony
sub-1,1,3.89204021,affiliation,Hayworth
sub-1,1,2.789853504,affiliation,Hayworth
sub-1,1,6.094798135,affiliation,Hayworth
sub-1,1,2.978133832,affiliation,Hayworth
sub-1,1,4.848694079,affiliation,Peter
sub-1,1,4.714539862,affiliation,Peter
sub-1,1,5.949635505,affiliation,Peter
sub-1,1,3.265465,affiliation,Hayworth
sub-1,1,4.891194469,affiliation,Newcomb
sub-1,1,5.567295988,affiliation,Newcomb
sub-10,1,7.11254305,affiliation,Olivia
sub-10,1,3.595324579,affiliation,Olivia
sub-10,1,2.39437089,affiliation,Olivia
sub-10,1,5.127285268,affiliation,Olivia
sub-10,1,3.865125001,affiliation,Newcomb
sub-10,1,4.437144055,affiliation,Newcomb
sub-10,1,4.988201783,affiliation,Peter
sub-10,1,3.789957605,affiliation,Hayworth
sub-10,1,6.363117375,affiliation,Anthony
sub-10,1,4.196005059,affiliation,Anthony
sub-10,1,2.197209247,affiliation,Hayworth
sub-10,1,4.79090685,affiliation,Hayworth
sub-10,1,2.737354532,affiliation,Peter
sub-10,1,3.340671531,affiliation,Peter
sub-10,1,5.175241904,affiliation,Anthony
sub-10,1,4.375504816,affiliation,Newcomb
sub-10,1,4.785849263,affiliation,Newcomb
sub-11,1,8.945715277,affiliation,Olivia
sub-11,1,7.899467054,affiliation,Olivia
sub-11,1,5.434183282,affiliation,Olivia
sub-11,1,5.978587317,affiliation,Newcomb
sub-11,1,4.260188523,affiliation,Newcomb
sub-11,1,3.302673615,affiliation,Hayworth
sub-11,1,5.946138065,affiliation,Anthony
sub-11,1,4.943172201,affiliation,Anthony
sub-11,1,4.018361839,affiliation,Anthony
sub-11,1,4.212592597,affiliation,Hayworth
sub-11,1,3.21480245,affiliation,Hayworth
sub-11,1,4.646977224,affiliation,Hayworth
sub-11,1,4.013731974,affiliation,Peter
sub-11,1,5.521543152,affiliation,Peter
sub-11,1,6.594294441,affiliation,Anthony
sub-11,1,5.075764051,affiliation,Peter
sub-11,1,3.631180675,affiliation,Newcomb
sub-11,1,7.736403431,affiliation,Newcomb
sub-12,1,4.122990787,affiliation,Olivia
sub-12,1,2.438404463,affiliation,Olivia
sub-12,1,3.912731105,affiliation,Olivia
sub-12,1,3.946557327,affiliation,Peter
sub-12,1,5.054001571,affiliation,Olivia
sub-12,1,2.880907044,affiliation,Newcomb
sub-12,1,5.416620474,affiliation,Newcomb
sub-12,1,4.905911135,affiliation,Newcomb
sub-12,1,4.629934526,affiliation,Peter
sub-12,1,3.834091813,affiliation,Hayworth
sub-12,1,3.38588459,affiliation,Anthony
sub-12,1,5.29017439,affiliation,Anthony
sub-12,1,2.582645377,affiliation,Anthony
sub-12,1,3.377398503,affiliation,Hayworth
sub-12,1,3.636524238,affiliation,Hayworth
sub-12,1,3.807576052,affiliation,Hayworth
sub-12,1,2.608385732,affiliation,Peter
sub-12,1,4.010780568,affiliation,Peter
sub-12,1,5.58649631,affiliation,Anthony
sub-12,1,4.130695474,affiliation,Peter
sub-12,1,3.883057657,affiliation,Newcomb
sub-12,1,4.005133402,affiliation,Newcomb
sub-12,1,4.759486462,affiliation,Newcomb
sub-13,1,4.10430454,affiliation,Olivia
sub-13,1,5.840566219,affiliation,Peter
sub-13,1,5.299751828,affiliation,Olivia
sub-13,1,7.36234104,affiliation,Olivia
sub-13,1,4.452552526,affiliation,Newcomb
sub-13,1,3.344544447,affiliation,Hayworth
sub-13,1,6.115323477,affiliation,Anthony
sub-13,1,4.872731613,affiliation,Hayworth
sub-13,1,3.644820969,affiliation,Hayworth
sub-13,1,6.003475396,affiliation,Peter
sub-13,1,6.631479342,affiliation,Peter
sub-13,1,3.779513007,affiliation,Hayworth
sub-13,1,5.158142144,affiliation,Newcomb
sub-13,1,10.58709576,affiliation,Newcomb
sub-14,1,3.969206992,affiliation,Olivia
sub-14,1,3.092414991,affiliation,Olivia
sub-14,1,3.654855399,affiliation,Peter
sub-14,1,2.565081511,affiliation,Newcomb
sub-14,1,3.612419674,affiliation,Newcomb
sub-14,1,3.559912142,affiliation,Newcomb
sub-14,1,4.72395181,affiliation,Peter
sub-14,1,3.967507377,affiliation,Anthony
sub-14,1,4.902801051,affiliation,Anthony
sub-14,1,4.291665609,affiliation,Anthony
sub-14,1,2.714832775,affiliation,Hayworth
sub-14,1,4.444791067,affiliation,Hayworth
sub-14,1,4.723638686,affiliation,Peter
sub-14,1,4.391260945,affiliation,Peter
sub-14,1,4.500948188,affiliation,Anthony
sub-14,1,2.998085288,affiliation,Hayworth
sub-14,1,3.318224389,affiliation,Newcomb
sub-14,1,5.041708276,affiliation,Newcomb
sub-15,1,4.408903798,affiliation,Olivia
sub-15,1,2.832656308,affiliation,Olivia
sub-15,1,3.047199937,affiliation,Newcomb
sub-15,1,7.22765676,affiliation,Newcomb
sub-15,1,3.935180131,affiliation,Newcomb
sub-15,1,3.193152807,affiliation,Hayworth
sub-15,1,3.865875323,affiliation,Anthony
sub-15,1,3.098315688,affiliation,Anthony
sub-15,1,5.08145212,affiliation,Anthony
sub-15,1,4.645921488,affiliation,Hayworth
sub-15,1,2.830680241,affiliation,Hayworth
sub-15,1,5.468492942,affiliation,Hayworth
sub-15,1,5.535627743,affiliation,Hayworth
sub-15,1,6.560952715,affiliation,Peter
sub-15,1,4.880090735,affiliation,Anthony
sub-15,1,5.031856149,affiliation,Hayworth
sub-15,1,5.08987121,affiliation,Newcomb
sub-15,1,2.812980617,affiliation,Newcomb
sub-15,1,3.836393346,affiliation,Anthony
sub-16,1,6.059085607,affiliation,Olivia
sub-16,1,5.270342137,affiliation,Peter
sub-16,1,3.272953268,affiliation,Olivia
sub-16,1,2.921043352,affiliation,Newcomb
sub-16,1,8.946582716,affiliation,Olivia
sub-16,1,8.89960387,affiliation,Newcomb
sub-16,1,11.90251473,affiliation,Newcomb
sub-16,1,5.120205463,affiliation,Peter
sub-16,1,5.823864149,affiliation,Anthony
sub-16,1,4.379318856,affiliation,Anthony
sub-16,1,6.453882598,affiliation,Anthony
sub-16,1,5.615974056,affiliation,Hayworth
sub-16,1,7.321477283,affiliation,Hayworth
sub-16,1,3.805838355,affiliation,Hayworth
sub-16,1,3.166889873,affiliation,Peter
sub-16,1,6.360464058,affiliation,Peter
sub-16,1,5.500812783,affiliation,Anthony
sub-16,1,7.051589317,affiliation,Hayworth
sub-16,1,4.255656334,affiliation,Newcomb
sub-16,1,7.492558365,affiliation,Newcomb
sub-16,1,6.625624838,affiliation,Anthony
sub-17,1,7.613496567,affiliation,Olivia
sub-17,1,7.396816783,affiliation,Olivia
sub-17,1,5.572705449,affiliation,Peter
sub-17,1,3.138698828,affiliation,Olivia
sub-17,1,3.473977904,affiliation,Newcomb
sub-17,1,5.152066901,affiliation,Olivia
sub-17,1,7.408067742,affiliation,Newcomb
sub-17,1,4.839553855,affiliation,Newcomb
sub-17,1,6.764093054,affiliation,Peter
sub-17,1,8.15824264,affiliation,Hayworth
sub-17,1,7.771684904,affiliation,Anthony
sub-17,1,6.057091204,affiliation,Anthony
sub-17,1,2.429555886,affiliation,Anthony
sub-17,1,5.048432687,affiliation,Hayworth
sub-17,1,4.172467573,affiliation,Hayworth
sub-17,1,3.362227497,affiliation,Hayworth
sub-17,1,3.980076067,affiliation,Peter
sub-17,1,4.771727923,affiliation,Peter
sub-17,1,6.378558966,affiliation,Peter
sub-17,1,3.540130313,affiliation,Newcomb
sub-18,1,4.949197725,affiliation,Olivia
sub-18,1,3.6709083,affiliation,Olivia
sub-18,1,2.726131337,affiliation,Olivia
sub-18,1,3.407312083,affiliation,Olivia
sub-18,1,5.909450707,affiliation,Newcomb
sub-18,1,4.79103654,affiliation,Newcomb
sub-18,1,5.211405335,affiliation,Peter
sub-18,1,3.527352169,affiliation,Hayworth
sub-18,1,3.210273081,affiliation,Anthony
sub-18,1,3.622997134,affiliation,Anthony
sub-18,1,2.937600143,affiliation,Hayworth
sub-18,1,3.932144096,affiliation,Peter
sub-18,1,5.471818828,affiliation,Peter
sub-18,1,4.476598555,affiliation,Anthony
sub-18,1,4.230960078,affiliation,Peter
sub-18,1,4.806498454,affiliation,Hayworth
sub-18,1,3.182897287,affiliation,Newcomb
sub-18,1,3.939789191,affiliation,Newcomb
sub-18,1,4.792960067,affiliation,Newcomb
sub-19,1,4.163170934,affiliation,Olivia
sub-19,1,1.886879243,affiliation,Olivia
sub-19,1,4.14599423,affiliation,Olivia
sub-19,1,2.834526473,affiliation,Peter
sub-19,1,1.796375374,affiliation,Newcomb
sub-19,1,6.437866678,affiliation,Newcomb
sub-19,1,6.765892648,affiliation,Newcomb
sub-19,1,6.65142595,affiliation,Peter
sub-19,1,3.17407951,affiliation,Peter
sub-19,1,4.312488231,affiliation,Hayworth
