ID,Response,RT,Type,characterlist
sub-12,1,3.530715432,power,Peter
sub-12,1,3.974971579,power,Newcomb
sub-12,1,2.559280252,power,Newcomb
sub-12,1,4.032515191,power,Olivia
sub-12,1,2.908334673,power,Olivia
sub-12,1,3.296879055,power,Anthony
sub-12,1,4.980246733,power,Hayworth
sub-12,1,4.915889146,power,Anthony
sub-12,1,3.040797112,power,Hayworth
sub-12,1,4.584811505,power,Hayworth
sub-12,1,5.209783648,power,Hayworth
sub-12,1,4.014697793,power,Hayworth
sub-12,1,5.042789753,power,Newcomb
sub-12,1,4.463373292,power,Newcomb
sub-12,1,5.655940402,power,Newcomb
sub-12,1,6.085126392,power,Anthony
sub-12,1,5.677799146,power,Anthony
sub-13,1,6.183510136,power,Olivia
sub-13,1,3.368767842,power,Peter
sub-13,1,3.645477895,power,Peter
sub-13,1,5.544481258,power,Olivia
sub-13,1,4.489470848,power,Olivia
sub-13,1,3.204284229,power,Peter
sub-13,1,6.631443728,power,Newcomb
sub-13,1,2.871368395,power,Olivia
sub-13,1,2.925634429,power,Olivia
sub-13,1,2.880240245,power,Anthony
sub-13,1,5.194343243,power,Hayworth
sub-13,1,3.980947384,power,Hayworth
sub-13,1,6.279488324,power,Hayworth
sub-13,1,5.362660511,power,Hayworth
sub-13,1,4.760097195,power,Hayworth
sub-13,1,3.564937996,power,Newcomb
sub-13,1,7.618067545,power,Newcomb
sub-13,1,8.922086394,power,Anthony
sub-13,1,4.968688645,power,Anthony
sub-14,1,2.415160991,power,Olivia
sub-14,1,1.861540952,power,Olivia
sub-14,1,2.373214346,power,Olivia
sub-14,1,1.567317104,power,Peter
sub-14,1,3.249871295,power,Newcomb
sub-14,1,5.516297617,power,Newcomb
sub-14,1,2.138302486,power,Olivia
sub-14,1,2.741290354,power,Olivia
sub-14,1,2.293302811,power,Anthony
sub-14,1,5.599539976,power,Hayworth
sub-14,1,3.625545499,power,Anthony
sub-14,1,4.046799011,power,Hayworth
sub-14,1,6.271933852,power,Hayworth
sub-14,1,4.306691336,power,Hayworth
sub-14,1,3.383894065,power,Hayworth
sub-14,1,3.156050066,power,Newcomb
sub-14,1,7.31992612,power,Newcomb
sub-15,1,2.97630412,power,Olivia
sub-15,1,2.403840214,power,Peter
sub-15,1,3.462334481,power,Peter
sub-15,1,3.323751664,power,Olivia
sub-15,1,6.351733608,power,Olivia
sub-15,1,3.162193364,power,Peter
sub-15,1,3.539598566,power,Newcomb
sub-15,1,2.269901013,power,Newcomb
sub-15,1,2.344911874,power,Olivia
sub-15,1,3.73856568,power,Hayworth
sub-15,1,2.612323762,power,Anthony
sub-15,1,6.104516463,power,Hayworth
sub-15,1,3.812856496,power,Anthony
sub-15,1,5.320402153,power,Hayworth
sub-15,1,9.796296531,power,Hayworth
sub-15,1,7.427386584,power,Newcomb
sub-15,1,6.325314464,power,Newcomb
sub-15,1,5.238771961,power,Newcomb
sub-15,1,9.709570315,power,Anthony
sub-15,1,6.634152886,power,Anthony
sub-16,1,9.752046238,power,Olivia
sub-16,1,5.075274971,power,Olivia
sub-16,1,3.628928509,power,Peter
sub-16,1,5.078051127,power,Peter
sub-16,1,2.729587692,power,Olivia
sub-16,1,4.091441062,power,Olivia
sub-16,1,3.497544726,power,Peter
sub-16,1,7.844173141,power,Newcomb
sub-16,1,8.948592987,power,Newcomb
sub-16,1,2.980153995,power,Newcomb
sub-16,1,11.1696149,power,Hayworth
sub-16,1,6.494099655,power,Anthony
sub-16,1,8.282548689,power,Hayworth
sub-16,1,7.755710284,power,Hayworth
sub-16,1,5.995342279,power,Hayworth
sub-16,1,3.587791121,power,Newcomb
sub-16,1,7.253575892,power,Newcomb
sub-16,1,8.316306856,power,Anthony
sub-16,1,7.538377453,power,Anthony
sub-16,1,6.25993746,power,Anthony
sub-17,1,6.739775862,power,Olivia
sub-17,1,4.486914021,power,Olivia
sub-17,1,3.394621388,power,Olivia
sub-17,1,4.730328188,power,Olivia
sub-17,1,3.50896212,power,Peter
sub-17,1,8.065921445,power,Newcomb
sub-17,1,3.013628305,power,Newcomb
sub-17,1,4.03492674,power,Hayworth
sub-17,1,5.782458067,power,Anthony
sub-17,1,10.23947437,power,Hayworth
sub-17,1,7.622913916,power,Hayworth
sub-17,1,9.71803595,power,Hayworth
sub-17,1,5.324952679,power,Hayworth
sub-17,1,5.111339254,power,Hayworth
sub-17,1,4.506782241,power,Newcomb
sub-17,1,4.693743794,power,Newcomb
sub-17,1,6.662208527,power,Anthony
sub-17,1,7.916489653,power,Anthony
sub-18,1,4.691962724,power,Olivia
sub-18,1,3.917466403,power,Olivia
sub-18,1,1.980331362,power,Peter
sub-18,1,1.606766514,power,Olivia
sub-18,1,3.558644835,power,Olivia
sub-18,1,3.934475602,power,Peter
sub-18,1,1.784167203,power,Peter
sub-18,1,3.491126034,power,Newcomb
sub-18,1,4.804849616,power,Newcomb
sub-18,1,3.716175894,power,Newcomb
sub-18,1,2.561070842,power,Olivia
sub-18,1,1.985807155,power,Olivia
sub-18,1,4.954926698,power,Hayworth
sub-18,1,4.932165253,power,Anthony
sub-18,1,4.174091728,power,Hayworth
sub-18,1,5.205581508,power,Hayworth
sub-18,1,2.923784246,power,Newcomb
sub-18,1,8.497302478,power,Newcomb
sub-18,1,5.146824188,power,Newcomb
sub-18,1,5.32878175,power,Anthony
sub-19,1,1.753709007,power,Olivia
sub-19,1,1.32742652,power,Olivia
sub-19,1,2.934434299,power,Olivia
sub-19,1,2.206963209,power,Peter
sub-19,1,1.54400314,power,Peter
sub-19,1,5.720559082,power,Newcomb
sub-19,1,2.123406257,power,Newcomb
sub-19,1,4.561627668,power,Peter
sub-19,1,1.703315028,power,Olivia
sub-19,1,3.692043256,power,Hayworth
sub-19,1,1.807026891,power,Anthony
sub-19,1,3.933110573,power,Hayworth
sub-19,1,2.854924691,power,Anthony
sub-19,1,6.539627862,power,Anthony
sub-19,1,3.439238713,power,Hayworth
sub-19,1,5.374801741,power,Hayworth
sub-19,1,2.748678566,power,Hayworth
sub-19,1,4.590747528,power,Newcomb
sub-19,1,3.084956138,power,Newcomb
sub-19,1,4.026588418,power,Newcomb
sub-19,1,7.959832634,power,Anthony
sub-19,1,3.629290738,power,Anthony
sub-2,1,3.662615878,power,Olivia
sub-2,1,2.52518847,power,Peter
sub-2,1,1.813698698,power,Olivia
sub-2,1,2.516039086,power,Olivia
sub-2,1,4.036024225,power,Peter
sub-2,1,2.476929217,power,Peter
sub-2,1,3.888371035,power,Newcomb
sub-2,1,4.983381605,power,Olivia
sub-2,1,2.727187317,power,Olivia
sub-2,1,4.591456724,power,Hayworth
sub-2,1,4.902432206,power,Anthony
sub-2,1,4.717102418,power,Hayworth
sub-2,1,6.518585643,power,Hayworth
sub-2,1,4.888549694,power,Hayworth
sub-2,1,4.452522269,power,Newcomb
sub-2,1,6.147709632,power,Newcomb
sub-2,1,7.088568626,power,Anthony
sub-2,1,5.918006646,power,Anthony
sub-20,1,1.834287399,power,Olivia
sub-20,1,1.234501931,power,Olivia
sub-20,1,1.525033023,power,Peter
sub-20,1,1.841416267,power,Peter
sub-20,1,2.321433433,power,Newcomb
sub-20,1,1.353079797,power,Newcomb
sub-20,1,5.376539087,power,Olivia
sub-20,1,5.282656084,power,Hayworth
sub-20,1,5.893283835,power,Anthony
sub-20,1,3.089583538,power,Hayworth
sub-20,1,10.97969205,power,Hayworth
sub-20,1,4.902664519,power,Hayworth
sub-20,1,5.931981492,power,Hayworth
sub-20,1,4.903092949,power,Newcomb
sub-20,1,6.484474251,power,Newcomb
sub-20,1,10.14317893,power,Newcomb
sub-20,1,6.235935321,power,Anthony
sub-21,1,1.837873166,power,Olivia
sub-21,1,2.06276627,power,Peter
sub-21,1,1.514760569,power,Olivia
sub-21,1,4.005890828,power,Peter
sub-21,1,2.08244127,power,Newcomb
sub-21,1,3.332747518,power,Newcomb
sub-21,1,3.100111991,power,Newcomb
sub-21,1,1.844503786,power,Anthony
sub-21,1,2.413613293,power,Hayworth
sub-21,1,4.231202137,power,Anthony
sub-21,1,2.738339115,power,Hayworth
sub-21,1,4.584047443,power,Hayworth
sub-21,1,3.059019709,power,Hayworth
sub-21,1,6.571905058,power,Hayworth
sub-21,1,7.051754731,power,Newcomb
sub-21,1,6.3693605,power,Newcomb
sub-21,1,8.186955691,power,Newcomb
sub-21,1,6.473964486,power,Anthony
sub-21,1,6.224504167,power,Anthony
sub-22,1,3.71530896,power,Olivia
sub-22,1,3.161877181,power,Peter
sub-22,1,2.01217553,power,Olivia
sub-22,1,2.435751326,power,Olivia
sub-22,1,3.209314462,power,Peter
sub-22,1,1.629988216,power,Peter
sub-22,1,3.951887103,power,Newcomb
sub-22,1,2.709152611,power,Newcomb
sub-22,1,2.790051884,power,Olivia
sub-22,1,3.426081143,power,Hayworth
sub-22,1,2.13143571,power,Anthony
sub-22,1,3.698067727,power,Hayworth
sub-22,1,5.714516981,power,Anthony
sub-22,1,3.504113283,power,Hayworth
sub-22,1,3.969825109,power,Hayworth
sub-22,1,2.134449532,power,Hayworth
sub-22,1,2.634218568,power,Newcomb
sub-22,1,2.931134857,power,Newcomb
sub-22,1,5.008716352,power,Newcomb
sub-22,1,5.332663243,power,Anthony
sub-23,1,2.639380663,power,Peter
sub-23,1,2.568643146,power,Peter
sub-23,1,3.265081534,power,Olivia
sub-23,1,3.534494973,power,Newcomb
sub-23,1,3.494962332,power,Anthony
sub-23,1,4.457370849,power,Anthony
sub-23,1,3.50235425,power,Hayworth
sub-23,1,2.569222144,power,Hayworth
sub-23,1,3.60466407,power,Hayworth
sub-23,1,3.583174509,power,Newcomb
sub-23,1,4.28699741,power,Newcomb
sub-23,1,4.378809105,power,Anthony
sub-24,1,4.935096185,power,Olivia
sub-24,1,3.630322275,power,Peter
sub-24,1,4.878700323,power,Peter
sub-24,1,3.500772408,power,Olivia
sub-24,1,5.264762415,power,Olivia
sub-24,1,3.524152704,power,Peter
sub-24,1,2.349195944,power,Peter
sub-24,1,4.515704344,power,Newcomb
sub-24,1,6.098048439,power,Newcomb
sub-24,1,4.203161568,power,Newcomb
sub-24,1,2.462174909,power,Olivia
sub-24,1,2.659056008,power,Anthony
sub-24,1,5.147184967,power,Hayworth
sub-24,1,5.828975629,power,Anthony
sub-24,1,6.225016441,power,Hayworth
sub-24,1,3.372188361,power,Hayworth
sub-24,1,3.338104364,power,Hayworth
sub-24,1,4.070777363,power,Hayworth
sub-24,1,2.361241354,power,Newcomb
sub-24,1,6.983041924,power,Anthony
sub-24,1,4.698712418,power,Anthony
sub-25,1,4.259891006,power,Olivia
sub-25,1,1.965818328,power,Peter
sub-25,1,2.760891558,power,Olivia
sub-25,1,3.087283383,power,Olivia
sub-25,1,1.853677887,power,Peter
sub-25,1,5.69805796,power,Newcomb
sub-25,1,2.012894865,power,Olivia
sub-25,1,2.638506877,power,Olivia
sub-25,1,3.922243987,power,Hayworth
sub-25,1,3.929160577,power,Hayworth
sub-25,1,4.934513309,power,Anthony
sub-25,1,4.903002008,power,Anthony
sub-25,1,3.923724627,power,Hayworth
sub-25,1,2.599440396,power,Newcomb
sub-25,1,4.876146315,power,Newcomb
sub-25,1,5.136928385,power,Anthony
sub-25,1,6.043343377,power,Anthony
sub-26,1,1.85041124,power,Olivia
sub-26,1,2.13033585,power,Peter
sub-26,1,3.077831121,power,Peter
sub-26,1,3.208494553,power,Olivia
sub-26,1,2.218453173,power,Peter
sub-26,1,2.148799602,power,Anthony
sub-26,1,3.318793625,power,Hayworth
sub-26,1,5.082428899,power,Anthony
sub-26,1,4.222652141,power,Hayworth
sub-26,1,3.613349742,power,Newcomb
sub-26,1,4.293584656,power,Newcomb
sub-26,1,7.068982188,power,Anthony
sub-27,1,2.328357551,power,Olivia
sub-27,1,2.896794568,power,Peter
sub-27,1,3.556364107,power,Peter
sub-27,1,2.186955912,power,Olivia
sub-27,1,3.079580075,power,Olivia
sub-27,1,2.79084119,power,Peter
sub-27,1,1.713647628,power,Peter
sub-27,1,2.266514477,power,Newcomb
sub-27,1,4.887441042,power,Newcomb
sub-27,1,3.190728211,power,Newcomb
sub-27,1,2.774231506,power,Hayworth
sub-27,1,3.896427141,power,Anthony
sub-27,1,2.407027521,power,Hayworth
sub-27,1,4.371084185,power,Hayworth
sub-27,1,4.239227895,power,Hayworth
sub-27,1,2.412665519,power,Newcomb
sub-27,1,2.040791471,power,Newcomb
sub-27,1,7.738205305,power,Anthony
sub-28,1,1.509155447,power,Olivia
sub-28,1,4.950295893,power,Olivia
sub-28,1,3.386451308,power,Olivia
sub-28,1,2.251703453,power,Peter
sub-28,1,3.462446714,power,Newcomb
sub-28,1,3.129163304,power,Olivia
sub-28,1,1.69483489,power,Olivia
sub-28,1,5.640713272,power,Hayworth
sub-28,1,2.677177735,power,Anthony
sub-28,1,3.714989227,power,Anthony
sub-28,1,3.457636783,power,Hayworth
sub-28,1,2.878663334,power,Newcomb
sub-28,1,6.453129944,power,Newcomb
sub-28,1,4.258073734,power,Newcomb
sub-28,1,5.430771296,power,Anthony
sub-29,1,5.328625025,power,Peter
sub-29,1,2.72750136,power,Olivia
sub-29,1,3.119879421,power,Olivia
sub-29,1,2.090210992,power,Peter
sub-29,1,10.17631956,power,Newcomb
sub-29,1,5.587296501,power,Newcomb
sub-29,1,3.471330177,power,Hayworth
sub-29,1,4.985617314,power,Hayworth
sub-29,1,4.218193478,power,Anthony
sub-29,1,4.233360561,power,Hayworth
sub-29,1,3.901934816,power,Hayworth
sub-29,1,3.469791604,power,Newcomb
sub-29,1,6.903623159,power,Newcomb
sub-29,1,8.394268613,power,Anthony
sub-3,1,1.891026476,power,Olivia
sub-3,1,1.913376623,power,Peter
sub-3,1,2.305321948,power,Peter
sub-3,1,1.306860993,power,Olivia
sub-3,1,0.982925625,power,Peter
sub-3,1,2.507344794,power,Newcomb
sub-3,1,1.658355173,power,Olivia
sub-3,1,1.468582021,power,Anthony
sub-3,1,2.45052991,power,Hayworth
sub-3,1,3.001281723,power,Anthony
sub-3,1,1.735530068,power,Hayworth
sub-3,1,1.864909824,power,Hayworth
sub-3,1,4.093411528,power,Hayworth
sub-3,1,1.253941052,power,Hayworth
sub-3,1,2.151123263,power,Newcomb
sub-3,1,2.445843001,power,Newcomb
sub-3,1,3.424039941,power,Newcomb
sub-30,1,1.398565687,power,Peter
sub-30,1,2.419460868,power,Peter
sub-30,1,1.745103407,power,Olivia
sub-30,1,1.846804815,power,Olivia
sub-30,1,1.520701415,power,Peter
sub-30,1,3.790733538,power,Newcomb
sub-30,1,2.186250076,power,Olivia
sub-30,1,1.613521138,power,Olivia
sub-30,1,4.165349117,power,Hayworth
sub-30,1,3.746785972,power,Anthony
sub-30,1,3.212611149,power,Hayworth
sub-30,1,3.888156094,power,Hayworth
sub-30,1,2.627158092,power,Hayworth
sub-30,1,3.16885646,power,Hayworth
sub-30,1,2.84873981,power,Newcomb
sub-30,1,4.142107855,power,Newcomb
sub-30,1,4.353635069,power,Newcomb
sub-30,1,3.277995641,power,Anthony
sub-31,1,5.550080973,power,Olivia
sub-31,1,4.614189098,power,Peter
sub-31,1,4.89839903,power,Peter
sub-31,1,4.132499991,power,Olivia
sub-31,1,4.80192575,power,Olivia
sub-31,1,3.689399219,power,Peter
sub-31,1,7.327694415,power,Newcomb
sub-31,1,3.982455727,power,Newcomb
sub-31,1,3.10235648,power,Olivia
sub-31,1,5.933532462,power,Hayworth
sub-31,1,5.513317417,power,Anthony
sub-31,1,5.90079533,power,Hayworth
sub-31,1,3.368337292,power,Hayworth
sub-31,1,5.191152446,power,Newcomb
sub-31,1,7.453971227,power,Newcomb
sub-31,1,7.664213185,power,Newcomb
sub-31,1,8.828470812,power,Anthony
sub-32,1,2.268766644,power,Peter
sub-32,1,2.758461757,power,Olivia
sub-32,1,2.648191285,power,Peter
sub-32,1,2.297720753,power,Peter
sub-32,1,1.232847286,power,Olivia
sub-32,1,3.609100487,power,Olivia
sub-32,1,1.928398243,power,Peter
sub-32,1,3.820488192,power,Newcomb
sub-32,1,2.571904303,power,Newcomb
sub-32,1,3.160481407,power,Olivia
sub-32,1,1.546278901,power,Olivia
sub-32,1,3.398762172,power,Hayworth
sub-32,1,3.20452683,power,Anthony
sub-32,1,1.946855641,power,Hayworth
sub-32,1,3.628650999,power,Hayworth
sub-32,1,2.296220719,power,Hayworth
sub-32,1,2.403885349,power,Newcomb
sub-32,1,3.345961615,power,Newcomb
sub-32,1,5.88606654,power,Anthony
sub-32,1,7.040864815,power,Anthony
sub-33,1,3.134039344,power,Peter
sub-33,1,2.088854262,power,Olivia
sub-33,1,2.854220264,power,Olivia
sub-33,1,1.581876671,power,Peter
sub-33,1,4.285104459,power,Newcomb
sub-33,1,5.399085875,power,Newcomb
sub-33,1,2.464558086,power,Newcomb
sub-33,1,1.308756968,power,Olivia
sub-33,1,3.912289629,power,Hayworth
sub-33,1,4.340359232,power,Anthony
sub-33,1,4.349384471,power,Hayworth
sub-33,1,3.987043079,power,Hayworth
sub-33,1,4.481439638,power,Newcomb
sub-33,1,4.45516683,power,Newcomb
sub-33,1,4.958079096,power,Anthony
sub-34,1,2.529805327,power,Olivia
sub-34,1,1.760799609,power,Peter
sub-34,1,1.37584875,power,Olivia
sub-34,1,1.698114485,power,Olivia
sub-34,1,3.419629004,power,Peter
sub-34,1,2.195173304,power,Peter
sub-34,1,4.520190865,power,Newcomb
sub-34,1,5.329154819,power,Peter
sub-34,1,3.38557076,power,Olivia
sub-34,1,2.024336938,power,Anthony
sub-34,1,3.442275496,power,Hayworth
sub-34,1,2.842001018,power,Anthony
sub-34,1,4.17426839,power,Anthony
sub-34,1,3.224313948,power,Hayworth
sub-34,1,3.504722956,power,Hayworth
sub-34,1,3.939542359,power,Newcomb
sub-34,1,1.350913772,power,Newcomb
sub-34,1,3.927067113,power,Anthony
sub-34,1,5.674159784,power,Anthony
sub-34,1,5.220105461,power,Anthony
sub-35,1,3.034023687,power,Olivia
sub-35,1,2.273909919,power,Peter
sub-35,1,4.262171643,power,Peter
sub-35,1,2.929116524,power,Olivia
sub-35,1,3.177145394,power,Olivia
sub-35,1,4.072854959,power,Newcomb
sub-35,1,2.45702195,power,Newcomb
sub-35,1,2.190155913,power,Olivia
sub-35,1,1.695588335,power,Olivia
sub-35,1,3.57755041,power,Hayworth
sub-35,1,3.82060244,power,Anthony
sub-35,1,2.386475929,power,Hayworth
sub-35,1,2.666716386,power,Hayworth
sub-35,1,5.67550255,power,Hayworth
sub-35,1,4.26653775,power,Hayworth
sub-35,1,5.342806749,power,Newcomb
sub-35,1,5.445156026,power,Newcomb
sub-35,1,4.674922847,power,Anthony
sub-35,1,5.381421866,power,Anthony
sub-35,1,3.552013515,power,Anthony
sub-36,1,3.39892755,power,Olivia
sub-36,1,4.192430295,power,Peter
sub-36,1,4.036195105,power,Peter
sub-36,1,1.583882358,power,Olivia
sub-36,1,3.335422238,power,Olivia
sub-36,1,3.744103887,power,Peter
sub-36,1,3.844913284,power,Newcomb
sub-36,1,5.231607483,power,Newcomb
sub-36,1,3.02364334,power,Newcomb
sub-36,1,3.445474792,power,Olivia
sub-36,1,4.640196041,power,Hayworth
sub-36,1,4.796316631,power,Anthony
sub-36,1,3.850450433,power,Hayworth
sub-36,1,4.676569923,power,Hayworth
sub-36,1,5.408469726,power,Hayworth
sub-36,1,3.758237845,power,Hayworth
sub-36,1,3.458876011,power,Newcomb
sub-36,1,4.176432754,power,Newcomb
sub-36,1,5.787962422,power,Newcomb
sub-37,1,2.79660754,power,Olivia
sub-37,1,5.229911394,power,Peter
sub-37,1,2.541471317,power,Olivia
sub-37,1,1.820523101,power,Olivia
sub-37,1,4.813174204,power,Peter
sub-37,1,6.101175062,power,Newcomb
sub-37,1,9.054670486,power,Newcomb
sub-37,1,5.248327536,power,Olivia
sub-37,1,6.485436554,power,Hayworth
sub-37,1,6.920749269,power,Anthony
sub-37,1,5.855442083,power,Hayworth
sub-37,1,6.988837548,power,Hayworth
sub-37,1,3.4017097,power,Hayworth
sub-37,1,3.975059381,power,Newcomb
sub-37,1,3.917482976,power,Newcomb
sub-37,1,6.184898037,power,Newcomb
sub-37,1,6.841135343,power,Anthony
sub-38,1,2.742205395,power,Olivia
sub-38,1,2.335874646,power,Peter
sub-38,1,3.147418701,power,Peter
sub-38,1,1.689582205,power,Olivia
sub-38,1,2.98637099,power,Olivia
sub-38,1,3.16493179,power,Peter
sub-38,1,2.771717345,power,Newcomb
sub-38,1,4.406511289,power,Newcomb
sub-38,1,2.926694044,power,Olivia
sub-38,1,7.227566137,power,Hayworth
sub-38,1,6.856339142,power,Hayworth
sub-38,1,5.223142906,power,Hayworth
sub-38,1,6.960754404,power,Newcomb
sub-38,1,10.53056451,power,Anthony
sub-38,1,11.07772213,power,Anthony
sub-39,1,3.283147786,power,Olivia
sub-39,1,4.69046939,power,Peter
sub-39,1,2.637748877,power,Olivia
sub-39,1,3.189508861,power,Olivia
sub-39,1,1.752214789,power,Peter
sub-39,1,2.386399764,power,Newcomb
sub-39,1,2.508037205,power,Newcomb
sub-39,1,2.028835982,power,Newcomb
sub-39,1,1.649971297,power,Olivia
sub-39,1,3.281961229,power,Olivia
sub-39,1,2.021730392,power,Hayworth
sub-39,1,1.265172768,power,Anthony
sub-39,1,2.094355091,power,Hayworth
sub-39,1,1.247193519,power,Hayworth
sub-39,1,1.471386519,power,Hayworth
sub-39,1,3.817547716,power,Newcomb
sub-39,1,5.290791471,power,Newcomb
sub-39,1,8.454397419,power,Anthony
sub-39,1,7.561430512,power,Anthony
sub-4,1,1.215411158,power,Olivia
sub-4,1,1.045780249,power,Peter
sub-4,1,2.1729401,power,Peter
sub-4,1,1.766083418,power,Olivia
sub-4,1,1.226807111,power,Olivia
sub-4,1,2.500592641,power,Newcomb
sub-4,1,2.390763598,power,Newcomb
sub-4,1,1.485445739,power,Olivia
sub-4,1,2.180593992,power,Olivia
sub-4,1,1.671970142,power,Anthony
sub-4,1,3.173929835,power,Hayworth
sub-4,1,3.877230626,power,Anthony
sub-4,1,2.652862965,power,Hayworth
sub-4,1,4.445392354,power,Hayworth
sub-4,1,3.361987505,power,Hayworth
sub-4,1,3.733806587,power,Hayworth
sub-4,1,4.229602546,power,Newcomb
sub-4,1,5.140730822,power,Newcomb
sub-4,1,4.669224038,power,Anthony
sub-40,1,7.90810653,power,Olivia
sub-40,1,2.973526553,power,Peter
sub-40,1,4.577610002,power,Olivia
sub-40,1,5.817822052,power,Peter
sub-40,1,6.291000925,power,Newcomb
sub-40,1,1.849689485,power,Newcomb
sub-40,1,4.750975692,power,Hayworth
sub-40,1,4.721008866,power,Hayworth
sub-40,1,3.097828019,power,Anthony
sub-40,1,2.301456027,power,Hayworth
sub-40,1,7.855881444,power,Hayworth
sub-40,1,6.332702148,power,Hayworth
sub-40,1,4.193055838,power,Hayworth
sub-40,1,7.063969709,power,Newcomb
sub-40,1,5.811916066,power,Anthony
sub-40,1,5.749598016,power,Anthony
sub-6,1,5.721758865,power,Olivia
sub-6,1,3.359136626,power,Peter
sub-6,1,5.406199984,power,Peter
sub-6,1,2.085738677,power,Olivia
sub-6,1,2.158359318,power,Peter
sub-6,1,4.036995454,power,Newcomb
sub-6,1,5.203289347,power,Hayworth
sub-6,1,5.111196875,power,Hayworth
sub-6,1,5.479564293,power,Hayworth
sub-6,1,5.851443418,power,Hayworth
sub-6,1,5.772420673,power,Newcomb
sub-6,1,5.342168725,power,Newcomb
sub-6,1,5.032549667,power,Anthony
sub-7,1,3.947923847,power,Olivia
sub-7,1,3.881300858,power,Peter
sub-7,1,2.035535975,power,Olivia
sub-7,1,2.772544089,power,Olivia
sub-7,1,7.654908438,power,Newcomb
sub-7,1,4.309994242,power,Olivia
sub-7,1,2.615096989,power,Olivia
sub-7,1,4.030454068,power,Hayworth
sub-7,1,4.567434888,power,Anthony
sub-7,1,5.196417558,power,Newcomb
sub-7,1,5.012109552,power,Newcomb
sub-7,1,6.130746634,power,Newcomb
sub-7,1,7.452201613,power,Anthony
sub-7,1,4.816933203,power,Anthony
sub-8,1,5.264148821,power,Olivia
sub-8,1,2.946249625,power,Peter
sub-8,1,8.272003351,power,Peter
sub-8,1,4.784738269,power,Olivia
sub-8,1,2.931685863,power,Peter
sub-8,1,4.659919822,power,Olivia
sub-8,1,2.555192753,power,Anthony
sub-8,1,4.587213847,power,Hayworth
sub-8,1,4.980435432,power,Anthony
sub-8,1,3.2500826,power,Hayworth
sub-8,1,2.829982831,power,Hayworth
sub-8,1,3.81343948,power,Hayworth
sub-8,1,3.470088785,power,Newcomb
sub-8,1,5.901206407,power,Newcomb
sub-8,1,4.213583983,power,Newcomb
sub-8,1,6.377315411,power,Anthony
sub-8,1,3.250324495,power,Anthony
sub-9,1,1.803785901,power,Peter
sub-9,1,1.833687066,power,Peter
sub-9,1,0.825479567,power,Olivia
sub-9,1,1.994409972,power,Olivia
sub-9,1,6.487924828,power,Peter
sub-9,1,2.852621509,power,Peter
sub-9,1,1.225795441,power,Newcomb
sub-9,1,2.052238356,power,Newcomb
sub-9,1,1.36582188,power,Newcomb
sub-9,1,1.436864211,power,Olivia
sub-9,1,1.132297088,power,Anthony
sub-9,1,3.610669537,power,Hayworth
sub-9,1,2.512762069,power,Anthony
sub-9,1,1.55613988,power,Anthony
sub-9,1,0.904377486,power,Hayworth
sub-9,1,1.954249786,power,Hayworth
sub-9,1,1.446244512,power,Newcomb
sub-9,1,2.397049941,power,Newcomb
sub-9,1,2.081571456,power,Anthony
sub-9,1,1.750022479,power,Anthony
sub-9,1,2.674188092,power,Anthony
